CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031300000000001EX;23/02/2021;8;0.671;R
ES0031300000000001EX;23/02/2021;9;1.157;R
ES0031300000000001EX;23/02/2021;10;1.151;R
ES0031300000000001EX;23/02/2021;11;1.501;R
ES0031300000000001EX;23/02/2021;12;1.922;R
ES0031300000000001EX;23/02/2021;13;0.046;R
ES0031300000000001EX;23/02/2021;14;0.1;R
ES0031300000000001EX;23/02/2021;15;0.64;R
ES0031300000000001EX;23/02/2021;16;0.456;R
ES0031300000000001EX;23/02/2021;17;0.621;R
ES0031300000000001EX;23/02/2021;18;0.652;R
ES0031300000000001EX;23/02/2021;19;0.664;R
ES0031300000000001EX;23/02/2021;20;0.682;R
ES0031300000000001EX;23/02/2021;21;0.635;R
ES0031300000000001EX;23/02/2021;22;0.783;R
ES0031300000000001EX;23/02/2021;23;0.639;R
ES0031300000000001EX;23/02/2021;24;0.601;R
ES0031300000000001EX;24/02/2021;1;0.799;R
ES0031300000000001EX;24/02/2021;2;0.056;R
ES0031300000000001EX;24/02/2021;3;0.193;R
ES0031300000000001EX;24/02/2021;4;0.198;R
ES0031300000000001EX;24/02/2021;5;0.198;R
ES0031300000000001EX;24/02/2021;6;0.33;R
ES0031300000000001EX;24/02/2021;7;0.235;R
ES0031300000000001EX;24/02/2021;8;0.561;R
ES0031300000000001EX;24/02/2021;9;2.055;R
ES0031300000000001EX;24/02/2021;10;0.06;R
ES0031300000000001EX;24/02/2021;11;0.069;R
ES0031300000000001EX;24/02/2021;12;0.037;R
ES0031300000000001EX;24/02/2021;13;0.091;R
ES0031300000000001EX;24/02/2021;14;0.037;R
ES0031300000000001EX;24/02/2021;15;0.068;R
ES0031300000000001EX;24/02/2021;16;0.593;R
ES0031300000000001EX;24/02/2021;17;0.861;R
ES0031300000000001EX;24/02/2021;18;0.767;R
ES0031300000000001EX;24/02/2021;19;0.81;R
ES0031300000000001EX;24/02/2021;20;0.905;R
ES0031300000000001EX;24/02/2021;21;0.568;R
ES0031300000000001EX;24/02/2021;22;0.784;R
ES0031300000000001EX;24/02/2021;23;0.71;R
ES0031300000000001EX;24/02/2021;24;0.801;R
ES0031300000000001EX;25/02/2021;1;0.737;R
ES0031300000000001EX;25/02/2021;2;0.674;R
ES0031300000000001EX;25/02/2021;3;0.552;R
ES0031300000000001EX;25/02/2021;4;0.81;R
ES0031300000000001EX;25/02/2021;5;0.56;R
ES0031300000000001EX;25/02/2021;6;0.604;R
ES0031300000000001EX;25/02/2021;7;0.622;R
ES0031300000000001EX;25/02/2021;8;0.663;R
ES0031300000000001EX;25/02/2021;9;1.091;R
ES0031300000000001EX;25/02/2021;10;2.849;R
ES0031300000000001EX;25/02/2021;11;2.274;R
ES0031300000000001EX;25/02/2021;12;2.004;R
ES0031300000000001EX;25/02/2021;13;1.057;R
ES0031300000000001EX;25/02/2021;14;0.71;R
ES0031300000000001EX;25/02/2021;15;0.548;R
ES0031300000000001EX;25/02/2021;16;0.314;R
ES0031300000000001EX;25/02/2021;17;0.092;R
ES0031300000000001EX;25/02/2021;18;0.12;R
ES0031300000000001EX;25/02/2021;19;0.106;R
ES0031300000000001EX;25/02/2021;20;0.239;R
ES0031300000000001EX;25/02/2021;21;0.837;R
ES0031300000000001EX;25/02/2021;22;1.033;R
ES0031300000000001EX;25/02/2021;23;0.868;R
ES0031300000000001EX;25/02/2021;24;0.758;R
ES0031300000000001EX;26/02/2021;1;0.742;R
ES0031300000000001EX;26/02/2021;2;0.573;R
ES0031300000000001EX;26/02/2021;3;0.539;R
ES0031300000000001EX;26/02/2021;4;0.648;R
ES0031300000000001EX;26/02/2021;5;0.574;R
ES0031300000000001EX;26/02/2021;6;0.847;R
ES0031300000000001EX;26/02/2021;7;0.674;R
ES0031300000000001EX;26/02/2021;8;0.611;R
ES0031300000000001EX;26/02/2021;9;0.977;R
ES0031300000000001EX;26/02/2021;10;0.796;R
ES0031300000000001EX;26/02/2021;11;1.701;R
ES0031300000000001EX;26/02/2021;12;1.785;R
ES0031300000000001EX;26/02/2021;13;0.219;R
ES0031300000000001EX;26/02/2021;14;0.294;R
ES0031300000000001EX;26/02/2021;15;0.405;R
ES0031300000000001EX;26/02/2021;16;0.275;R
ES0031300000000001EX;26/02/2021;17;0.235;R
ES0031300000000001EX;26/02/2021;18;0.186;R
ES0031300000000001EX;26/02/2021;19;0.055;R
ES0031300000000001EX;26/02/2021;20;0.129;R
ES0031300000000001EX;26/02/2021;21;0.192;R
ES0031300000000001EX;26/02/2021;22;0.568;R
ES0031300000000001EX;26/02/2021;23;0.106;R
ES0031300000000001EX;26/02/2021;24;0.401;R
ES0031300000000001EX;27/02/2021;1;0.008;R
ES0031300000000001EX;27/02/2021;2;0.008;R
ES0031300000000001EX;27/02/2021;3;0.009;R
ES0031300000000001EX;27/02/2021;4;0.008;R
ES0031300000000001EX;27/02/2021;5;0.009;R
ES0031300000000001EX;27/02/2021;6;0.008;R
ES0031300000000001EX;27/02/2021;7;0.008;R
ES0031300000000001EX;27/02/2021;8;0.009;R
ES0031300000000001EX;27/02/2021;9;0.008;R
ES0031300000000001EX;27/02/2021;10;0.008;R
ES0031300000000001EX;27/02/2021;11;0.009;R
ES0031300000000001EX;27/02/2021;12;0.008;R
ES0031300000000001EX;27/02/2021;13;0.09;R
ES0031300000000001EX;27/02/2021;14;0.01;R
ES0031300000000001EX;27/02/2021;15;0.035;R
ES0031300000000001EX;27/02/2021;16;0.01;R
ES0031300000000001EX;27/02/2021;17;0.01;R
ES0031300000000001EX;27/02/2021;18;0.011;R
ES0031300000000001EX;27/02/2021;19;0.029;R
ES0031300000000001EX;27/02/2021;20;0.083;R
ES0031300000000001EX;27/02/2021;21;0.145;R
ES0031300000000001EX;27/02/2021;22;0.322;R
ES0031300000000001EX;27/02/2021;23;0.242;R
ES0031300000000001EX;27/02/2021;24;0.226;R
ES0031300000000001EX;28/02/2021;1;0.21;R
ES0031300000000001EX;28/02/2021;2;0.137;R
ES0031300000000001EX;28/02/2021;3;0.054;R
ES0031300000000001EX;28/02/2021;4;0.033;R
ES0031300000000001EX;28/02/2021;5;0.038;R
ES0031300000000001EX;28/02/2021;6;0.033;R
ES0031300000000001EX;28/02/2021;7;0.035;R
ES0031300000000001EX;28/02/2021;8;0.035;R
ES0031300000000001EX;28/02/2021;9;0.053;R
ES0031300000000001EX;28/02/2021;10;0.265;R
ES0031300000000001EX;28/02/2021;11;1.359;R
ES0031300000000001EX;28/02/2021;12;0.563;R
ES0031300000000001EX;28/02/2021;13;0.917;R
ES0031300000000001EX;28/02/2021;14;0.055;R
ES0031300000000001EX;28/02/2021;15;0.037;R
ES0031300000000001EX;28/02/2021;16;0.037;R
ES0031300000000001EX;28/02/2021;17;0.038;R
ES0031300000000001EX;28/02/2021;18;0.037;R
ES0031300000000001EX;28/02/2021;19;0.045;R
ES0031300000000001EX;28/02/2021;20;0.269;R
ES0031300000000001EX;28/02/2021;21;0.226;R
ES0031300000000001EX;28/02/2021;22;0.26;R
ES0031300000000001EX;28/02/2021;23;0.281;R
ES0031300000000001EX;28/02/2021;24;0.266;R
