id;name;geoid;geoname;value;datetime
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;296.67;2021-11-11T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;277.82;2021-11-11T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;242.22;2021-11-11T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;225.42;2021-11-11T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;229.11;2021-11-12T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;225.02;2021-11-12T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;219.08;2021-11-12T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;208.58;2021-11-12T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;204.38;2021-11-12T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;210.29;2021-11-12T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;230.44;2021-11-12T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;250.45;2021-11-12T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;276.33;2021-11-12T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;265.04;2021-11-12T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;269.37;2021-11-12T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;257.98;2021-11-12T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;256.79;2021-11-12T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;255.14;2021-11-12T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;243.49;2021-11-12T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;240.51;2021-11-12T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;246.67;2021-11-12T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;252.7;2021-11-12T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;283.01;2021-11-12T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;282.36;2021-11-12T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;259.45;2021-11-12T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;253.11;2021-11-12T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;229.63;2021-11-12T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;226.05;2021-11-12T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;238.34;2021-11-13T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;233.82;2021-11-13T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;222.25;2021-11-13T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;197.16;2021-11-13T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;197.65;2021-11-13T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;197.5;2021-11-13T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;195.14;2021-11-13T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;219.04;2021-11-13T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;217.37;2021-11-13T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;212.57;2021-11-13T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;211.24;2021-11-13T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;215.78;2021-11-13T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;215.79;2021-11-13T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;214.58;2021-11-13T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;215.01;2021-11-13T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;216.36;2021-11-13T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;223.02;2021-11-13T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;259.1;2021-11-13T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;270.41;2021-11-13T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;263.49;2021-11-13T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;248.68;2021-11-13T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;247.68;2021-11-13T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;234.74;2021-11-13T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;227.78;2021-11-13T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;232.54;2021-11-14T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;219.28;2021-11-14T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;217.58;2021-11-14T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;205.14;2021-11-14T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;195.77;2021-11-14T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;193.19;2021-11-14T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203.86;2021-11-14T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;214.3;2021-11-14T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;207.71;2021-11-14T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;215.06;2021-11-14T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;220.08;2021-11-14T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;210.41;2021-11-14T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;222.73;2021-11-14T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;210.71;2021-11-14T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;196.87;2021-11-14T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;195.67;2021-11-14T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;202.27;2021-11-14T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;249.05;2021-11-14T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;255.76;2021-11-14T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;256.28;2021-11-14T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;248.75;2021-11-14T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;244.33;2021-11-14T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;232.79;2021-11-14T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;208.69;2021-11-14T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;211.94;2021-11-15T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;206.25;2021-11-15T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203.95;2021-11-15T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;199.18;2021-11-15T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;196.52;2021-11-15T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;212.44;2021-11-15T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;240.12;2021-11-15T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;259.92;2021-11-15T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;278.77;2021-11-15T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;253.37;2021-11-15T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;246.8;2021-11-15T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;212.77;2021-11-15T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;208.08;2021-11-15T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;208.65;2021-11-15T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;199.25;2021-11-15T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;210;2021-11-15T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;231.35;2021-11-15T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;262.75;2021-11-15T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;297.37;2021-11-15T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;309.17;2021-11-15T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;316.13;2021-11-15T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;297.84;2021-11-15T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;261.55;2021-11-15T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;246.22;2021-11-15T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;226.63;2021-11-16T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;210.47;2021-11-16T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;206.57;2021-11-16T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;203.9;2021-11-16T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;204.93;2021-11-16T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;221.92;2021-11-16T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;240.15;2021-11-16T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;243.02;2021-11-16T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;267.69;2021-11-16T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;262.21;2021-11-16T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;261.02;2021-11-16T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;245.93;2021-11-16T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;252.72;2021-11-16T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;256.69;2021-11-16T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;229.04;2021-11-16T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;236.4;2021-11-16T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;253.18;2021-11-16T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;274.7;2021-11-16T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;316.78;2021-11-16T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;333.35;2021-11-16T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;334.32;2021-11-16T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;300.51;2021-11-16T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;261.58;2021-11-16T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;253.85;2021-11-16T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;243.14;2021-11-17T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;236.2;2021-11-17T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;230.29;2021-11-17T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;213.03;2021-11-17T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;211.33;2021-11-17T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;214.67;2021-11-17T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;237.12;2021-11-17T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;276.16;2021-11-17T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;302.57;2021-11-17T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;275.69;2021-11-17T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;255.45;2021-11-17T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;236.08;2021-11-17T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;236.15;2021-11-17T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;235.97;2021-11-17T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;223.36;2021-11-17T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;227.43;2021-11-17T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;251.97;2021-11-17T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;277.08;2021-11-17T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;323.91;2021-11-17T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;334.4;2021-11-17T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;319.25;2021-11-17T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;302.98;2021-11-17T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;287.7;2021-11-17T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;273.2;2021-11-17T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;276.57;2021-11-18T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;274.86;2021-11-18T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;263.45;2021-11-18T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;246.88;2021-11-18T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;233.31;2021-11-18T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;257.32;2021-11-18T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;251.07;2021-11-18T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;281.71;2021-11-18T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;312.68;2021-11-18T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;296.53;2021-11-18T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;284.47;2021-11-18T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;273.29;2021-11-18T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;289.94;2021-11-18T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;295.46;2021-11-18T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;288.24;2021-11-18T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;302.08;2021-11-18T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;315.67;2021-11-18T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;334.94;2021-11-18T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;367.82;2021-11-18T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;364.46;2021-11-18T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;352.18;2021-11-18T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;336.62;2021-11-18T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;315.18;2021-11-18T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;305.19;2021-11-18T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;272.89;2021-11-19T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;271.05;2021-11-19T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;268.13;2021-11-19T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;250.6;2021-11-19T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;252.21;2021-11-19T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;267.41;2021-11-19T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;278.6;2021-11-19T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;286.91;2021-11-19T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;313.78;2021-11-19T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;298.73;2021-11-19T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;302.74;2021-11-19T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;299.79;2021-11-19T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;302.47;2021-11-19T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;302.24;2021-11-19T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;291.83;2021-11-19T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;293.13;2021-11-19T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;302.57;2021-11-19T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;317.09;2021-11-19T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;353.83;2021-11-19T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;355.12;2021-11-19T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;343.72;2021-11-19T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;314.47;2021-11-19T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;298.86;2021-11-19T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;299.22;2021-11-19T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;263.26;2021-11-20T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;256.84;2021-11-20T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;253.81;2021-11-20T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;246.15;2021-11-20T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;242.95;2021-11-20T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;244.17;2021-11-20T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;246.12;2021-11-20T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;251.6;2021-11-20T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;247.68;2021-11-20T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;266.05;2021-11-20T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;269.42;2021-11-20T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;263.6;2021-11-20T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;272.41;2021-11-20T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;259.77;2021-11-20T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;255.66;2021-11-20T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;266.55;2021-11-20T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;282;2021-11-20T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;289.59;2021-11-20T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;314.75;2021-11-20T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;319.31;2021-11-20T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;318.29;2021-11-20T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;306.36;2021-11-20T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;296.3;2021-11-20T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;301.65;2021-11-20T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;332.76;2021-11-21T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;314.06;2021-11-21T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;304.08;2021-11-21T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;297.44;2021-11-21T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;294.58;2021-11-21T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;290.84;2021-11-21T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;276.14;2021-11-21T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;269.04;2021-11-21T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;265.52;2021-11-21T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;275.1;2021-11-21T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;273;2021-11-21T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;269.28;2021-11-21T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;269.96;2021-11-21T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;258.67;2021-11-21T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;251.38;2021-11-21T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;253.4;2021-11-21T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;271.08;2021-11-21T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;297.6;2021-11-21T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;312.83;2021-11-21T18:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;317.56;2021-11-21T19:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;301.34;2021-11-21T20:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;293.96;2021-11-21T21:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;276.72;2021-11-21T22:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;264.32;2021-11-21T23:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;286.35;2021-11-22T00:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;274.36;2021-11-22T01:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;253.96;2021-11-22T02:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;254.63;2021-11-22T03:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;249.33;2021-11-22T04:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;255.18;2021-11-22T05:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;294.6;2021-11-22T06:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;301.65;2021-11-22T07:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;327.27;2021-11-22T08:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;319.72;2021-11-22T09:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;324.51;2021-11-22T10:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;321.51;2021-11-22T11:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;323.48;2021-11-22T12:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;318.53;2021-11-22T13:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;305;2021-11-22T14:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;306.33;2021-11-22T15:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;307.64;2021-11-22T16:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;317.68;2021-11-22T17:00:00+01:00
1001;Término de facturación de energía activa del PVPC 2.0TD;8741;Península;344.96;2021-11-22T18:00:00+01:00
